CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,date,C1M_School closing,C1M_Flag,C2M_Workplace closing,C2M_Flag,C3M_Cancel public events,C3M_Flag,C4M_Restrictions on gatherings,C4M_Flag,C5M_Close public transport,C5M_Flag,C6M_Stay at home requirements,C6M_Flag,C7M_Restrictions on internal movement,C7M_Flag,C8EV_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H6M_Flag,H7_Vaccination policy,H7_Flag,H8M_Protection of elderly people,H8M_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,StringencyIndex_Average_ForDisplay,GovernmentResponseIndex_Average,GovernmentResponseIndex_Average_ForDisplay,ContainmentHealthIndex_Average,ContainmentHealthIndex_Average_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
Germany,DEU,,,NAT_TOTAL,2022-3-23,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,1.00,1,0.00,,2.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,19278143,127522,V,75.60,43.25,43.25,64.95,64.95,59.95,59.95,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-3-24,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,1.00,1,0.00,,2.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,19596530,127822,V,75.62,43.25,43.25,64.95,64.95,59.95,59.95,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-3-25,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,1.00,1,0.00,,2.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,19893028,128110,V,75.63,43.25,43.25,64.95,64.95,59.95,59.95,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-3-26,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,1.00,1,0.00,,2.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,19893028,128110,V,75.64,43.25,43.25,64.95,64.95,59.95,59.95,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-3-27,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,1.00,1,0.00,,2.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,19893028,128110,V,75.64,43.25,43.25,64.95,64.95,59.95,59.95,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-3-28,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,1.00,1,0.00,,2.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,20323779,128457,V,75.65,43.25,43.25,64.95,64.95,59.95,59.95,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-3-29,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,1.00,1,0.00,,2.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,20561131,128764,V,75.67,43.25,43.25,64.95,64.95,59.94,59.94,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-3-30,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,1.00,1,0.00,,2.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,20829608,129112,V,75.68,43.25,43.25,64.95,64.95,59.94,59.94,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-3-31,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,1.00,1,0.00,,2.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,21104509,129391,V,75.70,43.24,43.24,64.95,64.95,59.94,59.94,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-4-1,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,1.00,1,0.00,,2.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,21357039,129695,V,75.71,43.24,43.24,64.95,64.95,59.94,59.94,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-4-2,1.00,1,1.00,1,1.00,1,3.00,1,0.00,,1.00,1,0.00,,2.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,21357039,129695,V,75.71,43.24,43.24,64.95,64.95,59.94,59.94,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-4-3,1.00,1,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,2.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,21357039,129695,V,75.71,33.33,33.33,59.38,59.38,53.57,53.57,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-4-4,1.00,1,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,2.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,21668677,130052,V,75.72,33.33,33.33,59.38,59.38,53.57,53.57,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-4-5,1.00,1,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,2.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,21849074,130368,V,75.73,33.33,33.33,59.38,59.38,53.57,53.57,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-4-6,1.00,1,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,2.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,22064059,130708,V,75.75,33.33,33.33,59.38,59.38,53.57,53.57,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-4-7,1.00,1,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,2.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,22265788,131036,V,75.76,33.33,33.33,59.38,59.38,53.57,53.57,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-4-8,1.00,1,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,2.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,22441051,131370,V,75.77,33.33,33.33,59.38,59.38,53.57,53.57,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-4-9,1.00,1,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,2.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,22441051,131370,V,75.77,33.33,33.33,59.38,59.38,53.57,53.57,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-4-10,1.00,1,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,2.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,22441051,131370,V,75.77,33.33,33.33,59.38,59.38,53.57,53.57,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-4-11,1.00,1,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,2.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,22677986,131728,V,75.78,33.33,33.33,59.38,59.38,53.57,53.57,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-4-12,1.00,1,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,2.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,22840776,132017,V,75.78,33.33,33.33,59.38,59.38,53.57,53.57,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-4-13,1.00,1,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,2.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,23017079,132378,V,75.79,33.33,33.33,59.38,59.38,53.57,53.57,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-4-14,1.00,1,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,2.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,23182447,132688,V,75.80,33.33,33.33,59.38,59.38,53.57,53.57,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-4-15,1.00,1,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,2.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,23182447,132688,V,75.80,33.33,33.33,59.38,59.38,53.57,53.57,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-4-16,1.00,1,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,2.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,23182447,132688,V,75.80,33.33,33.33,59.38,59.38,53.57,53.57,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-4-17,1.00,1,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,2.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,23182447,132688,V,75.80,33.33,33.33,59.38,59.38,53.57,53.57,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-4-18,1.00,1,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,2.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,23182447,132688,V,75.80,33.33,33.33,59.38,59.38,53.57,53.57,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-4-19,1.00,1,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,23459628,132960,V,75.81,30.56,30.56,57.81,57.81,51.79,51.79,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-4-20,1.00,1,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,23658211,133308,V,75.81,30.56,30.56,57.81,57.81,51.79,51.79,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-4-21,1.00,1,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,23844536,133632,V,75.82,30.56,30.56,57.81,57.81,51.79,51.79,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-4-22,1.00,1,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,24006254,133921,V,75.83,30.56,30.56,57.81,57.81,51.79,51.79,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-4-23,1.00,1,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,24006254,133921,V,75.83,30.56,30.56,57.81,57.81,51.79,51.79,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-4-24,1.00,1,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,24006254,133921,V,75.83,30.56,30.56,57.81,57.81,51.79,51.79,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-4-25,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,24200596,134185,V,75.84,26.85,26.85,55.73,55.73,49.40,49.40,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-4-26,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,24337394,134489,V,75.85,26.85,26.85,55.73,55.73,49.40,49.40,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-4-27,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,24479055,134832,V,75.85,26.85,26.85,55.73,55.73,49.40,49.40,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-4-28,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,24609159,135078,V,75.86,26.85,26.85,55.73,55.73,49.40,49.40,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-4-29,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,24710769,135292,V,75.87,26.85,26.85,55.73,55.73,49.40,49.40,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-4-30,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,24710769,135292,V,75.88,26.85,26.85,55.73,55.73,49.40,49.40,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-5-1,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,24710769,135292,V,75.88,26.85,26.85,55.73,55.73,49.40,49.40,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-5-2,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,24813817,135461,V,75.88,26.85,26.85,55.73,55.73,49.40,49.40,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-5-3,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,1.00,1,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,24927339,135701,V,75.89,26.85,26.85,55.73,55.73,49.40,49.40,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-5-4,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,25033970,135942,V,75.89,21.30,21.30,52.60,52.60,45.83,45.83,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-5-5,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,25130137,136125,V,75.90,21.30,21.30,52.60,52.60,45.83,45.83,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-5-6,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,25215210,136339,V,75.91,21.30,21.30,52.60,52.60,45.83,45.83,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-5-7,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,25215210,136339,V,75.91,21.30,21.30,52.60,52.60,45.83,45.83,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-5-8,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,25215210,136339,V,75.91,21.30,21.30,52.60,52.60,45.83,45.83,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-5-9,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,25299300,136538,V,75.91,21.30,21.30,52.60,52.60,45.83,45.83,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-5-10,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,25406868,136756,V,75.92,21.30,21.30,52.60,52.60,45.83,45.83,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-5-11,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,25503878,136987,V,75.92,21.30,21.30,52.60,52.60,45.83,45.83,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-5-12,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,25592839,137184,V,75.93,21.30,21.30,52.60,52.60,45.83,45.83,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-5-13,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,25661838,137348,V,75.93,21.30,21.30,52.60,52.60,45.83,45.83,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-5-14,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,25661838,137348,V,75.93,21.30,21.30,52.60,52.60,45.83,45.83,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-5-15,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,25661838,137348,V,75.93,21.30,21.30,52.60,52.60,45.83,45.83,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-5-16,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,25732153,137499,V,75.93,21.30,21.30,52.60,52.60,45.83,45.83,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-5-17,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,25818405,137714,V,75.94,21.30,21.30,52.60,52.60,45.83,45.83,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-5-18,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,25890456,137888,V,75.94,21.30,21.30,52.60,52.60,45.83,45.83,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-5-19,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,25949175,138053,V,75.95,21.30,21.30,52.60,52.60,45.83,45.83,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-5-20,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,25998085,138204,V,75.95,21.30,21.30,52.60,52.60,45.83,45.83,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-5-21,0.00,,1.00,1,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,25998085,138204,V,75.95,21.30,21.30,52.60,52.60,45.83,45.83,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-5-22,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,25998085,138204,V,75.95,17.59,17.59,50.52,50.52,43.45,43.45,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-5-23,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,26045528,138326,V,75.96,17.59,17.59,50.52,50.52,43.45,43.45,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-5-24,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,26109965,138485,V,75.96,17.59,17.59,50.52,50.52,43.45,43.45,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-5-25,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,26159106,138643,V,75.97,17.59,17.59,50.52,50.52,43.45,43.45,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-5-26,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,26159106,138643,V,75.97,17.59,17.59,50.52,50.52,43.45,43.45,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-5-27,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,26200663,138781,V,75.97,17.59,17.59,50.52,50.52,43.45,43.45,100.00,100.00
Germany,DEU,,,NAT_TOTAL,2022-5-28,0.00,,0.00,,0.00,,0.00,,0.00,,1.00,1,0.00,,1.00,2.00,1,2.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,26244107,138864,V,75.97,17.59,17.59,50.52,50.52,43.45,43.45,100.00,100.00
